"","family","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"389","Turkic","servet",1,6,"Turkish",0.000561167227833895,8,6
"390","Turkic","doğ",1,3,"Turkish",0.000561167227833895,5,6
"391","Turkic","uş",1,2,"Turkish",0.000561167227833895,5,6
"392","Turkic","tekmil",1,6,"Turkish",0.000561167227833895,4,6
"393","Turkic","haklardan",1,9,"Turkish",0.000561167227833895,4,6
"394","Turkic","hürriyetlerden",1,14,"Turkish",0.000561167227833895,8,6
"395","Turkic","edebilir",1,8,"Turkish",0.000561167227833895,7,6
"396","Turkic","ğımsız",1,6,"Turkish",0.000561167227833895,12,6
"397","Turkic","vesayet",1,7,"Turkish",0.000561167227833895,5,6
"398","Turkic","gayri",1,5,"Turkish",0.000561167227833895,7,6
"399","Turkic","muhtar",1,6,"Turkish",0.000561167227833895,6,6
"400","Turkic","sair",1,4,"Turkish",0.000561167227833895,4,6
"401","Turkic","egemenlik",1,9,"Turkish",0.000561167227833895,4,6
"402","Turkic","kay",1,3,"Turkish",0.000561167227833895,5,6
"403","Turkic","ıtlamas",1,7,"Turkish",0.000561167227833895,7,6
"404","Turkic","ülke",1,4,"Turkish",0.000561167227833895,3,6
"405","Turkic","ü",1,1,"Turkish",0.000561167227833895,4,6
"406","Turkic","lkenin",1,6,"Turkish",0.000561167227833895,4,6
"407","Turkic","hukuki",1,6,"Turkish",0.000561167227833895,7,6
"408","Turkic","statüsü",1,7,"Turkish",0.000561167227833895,5,6
"409","Turkic","bakımından",1,10,"Turkish",0.000561167227833895,5,6
"410","Turkic","ayrı",1,4,"Turkish",0.000561167227833895,5,6
"411","Turkic","lık",1,3,"Turkish",0.000561167227833895,6,6
"412","Turkic","gözetilmeyecektir",1,17,"Turkish",0.000561167227833895,6,6
"413","Turkic","yaşamak",1,7,"Turkish",0.000561167227833895,8,6
"414","Turkic","şi",1,2,"Turkish",0.000561167227833895,5,6
"415","Turkic","emniyeti",1,8,"Turkish",0.000561167227833895,5,6
"416","Turkic","kulluk",1,6,"Turkish",0.000561167227833895,6,6
"417","Turkic","altı",1,4,"Turkish",0.000561167227833895,4,6
"418","Turkic","nda",1,3,"Turkish",0.000561167227833895,3,6
"419","Turkic","bulundurulamaz",1,14,"Turkish",0.000561167227833895,3,6
"420","Turkic","öle",1,3,"Turkish",0.000561167227833895,2,6
"421","Turkic","ticareti",1,8,"Turkish",0.000561167227833895,11,6
"422","Turkic","türlü",1,5,"Turkish",0.000561167227833895,3,6
"423","Turkic","şekliyle",1,8,"Turkish",0.000561167227833895,5,6
"424","Turkic","yasakt",1,6,"Turkish",0.000561167227833895,10,6
"425","Turkic","şkenceye",1,8,"Turkish",0.000561167227833895,6,6
"426","Turkic","zalimane",1,8,"Turkish",0.000561167227833895,1,6
"427","Turkic","gayriinsani",1,11,"Turkish",0.000561167227833895,1,6
"428","Turkic","ırıcı",1,5,"Turkish",0.000561167227833895,5,6
"429","Turkic","cezalara",1,8,"Turkish",0.000561167227833895,7,6
"430","Turkic","tutulamaz",1,9,"Turkish",0.000561167227833895,7,6
"431","Turkic","nerede",1,6,"Turkish",0.000561167227833895,9,6
"432","Turkic","olursa",1,6,"Turkish",0.000561167227833895,3,6
"433","Turkic","şiliğinin",1,9,"Turkish",0.000561167227833895,6,6
"434","Turkic","önünde",1,6,"Turkish",0.000561167227833895,5,6
"435","Turkic","şittir",1,6,"Turkish",0.000561167227833895,7,6
"436","Turkic","farks",1,5,"Turkish",0.000561167227833895,1,6
"437","Turkic","kanunun",1,7,"Turkish",0.000561167227833895,13,6
"438","Turkic","korumas",1,7,"Turkish",0.000561167227833895,7,6
"439","Turkic","beyannameye",1,11,"Turkish",0.000561167227833895,9,6
"440","Turkic","ayırdedici",1,10,"Turkish",0.000561167227833895,6,6
"441","Turkic","mualeleye",1,9,"Turkish",0.000561167227833895,7,6
"442","Turkic","öyle",1,4,"Turkish",0.000561167227833895,6,6
"443","Turkic","ay",1,2,"Turkish",0.000561167227833895,11,6
"444","Turkic","ırdedici",1,8,"Turkish",0.000561167227833895,4,6
"445","Turkic","muamele",1,7,"Turkish",0.000561167227833895,13,6
"446","Turkic","kışkırtmaya",1,11,"Turkish",0.000561167227833895,4,6
"447","Turkic","korunma",1,7,"Turkish",0.000561167227833895,5,6
"448","Turkic","kendine",1,7,"Turkish",0.000561167227833895,7,6
"449","Turkic","anayasa",1,7,"Turkish",0.000561167227833895,6,6
"450","Turkic","ınan",1,4,"Turkish",0.000561167227833895,6,6
"451","Turkic","haklara",1,7,"Turkish",0.000561167227833895,6,6
"452","Turkic","fiilli",1,6,"Turkish",0.000561167227833895,5,6
"453","Turkic","netice",1,6,"Turkish",0.000561167227833895,8,6
"454","Turkic","verecek",1,7,"Turkish",0.000561167227833895,7,6
"455","Turkic","mahkemelere",1,11,"Turkish",0.000561167227833895,6,6
"456","Turkic","üracaat",1,7,"Turkish",0.000561167227833895,2,6
"457","Turkic","tutuklanamaz",1,12,"Turkish",0.000561167227833895,5,6
"458","Turkic","al",1,2,"Turkish",0.000561167227833895,5,6
"459","Turkic","ıkonulanamaz",1,12,"Turkish",0.000561167227833895,7,6
"460","Turkic","ürülemez",1,8,"Turkish",0.000561167227833895,3,6
"461","Turkic","vecibelerinin",1,13,"Turkish",0.000561167227833895,2,6
"462","Turkic","cezai",1,5,"Turkish",0.000561167227833895,4,6
"463","Turkic","mahiyette",1,9,"Turkish",0.000561167227833895,9,6
"464","Turkic","isnad",1,5,"Turkish",0.000561167227833895,6,6
"465","Turkic","tespitinde",1,10,"Turkish",0.000561167227833895,5,6
"466","Turkic","davas",1,5,"Turkish",0.000561167227833895,2,6
"467","Turkic","bağı",1,4,"Turkish",0.000561167227833895,3,6
"468","Turkic","msız",1,4,"Turkish",0.000561167227833895,5,6
"469","Turkic","tarafs",1,6,"Turkish",0.000561167227833895,5,6
"470","Turkic","mahkeme",1,7,"Turkish",0.000561167227833895,5,6
"471","Turkic","örülmesi",1,8,"Turkish",0.000561167227833895,7,6
"472","Turkic","sahiptir",1,8,"Turkish",0.000561167227833895,6,6
"473","Turkic","işlemekten",1,10,"Turkish",0.000561167227833895,7,6
"474","Turkic","san",1,3,"Turkish",0.000561167227833895,14,6
"475","Turkic","savunmas",1,8,"Turkish",0.000561167227833895,11,6
"476","Turkic","tertibat",1,8,"Turkish",0.000561167227833895,2,6
"477","Turkic","sağlanm",1,7,"Turkish",0.000561167227833895,6,6
"478","Turkic","açık",1,4,"Turkish",0.000561167227833895,10,6
"479","Turkic","yarg",1,4,"Turkish",0.000561167227833895,6,6
"480","Turkic","ılama",1,5,"Turkish",0.000561167227833895,8,6
"481","Turkic","kanunen",1,7,"Turkish",0.000561167227833895,7,6
"482","Turkic","çlu",1,3,"Turkish",0.000561167227833895,2,6
"483","Turkic","olduğu",1,6,"Turkish",0.000561167227833895,6,6
"484","Turkic","tespit",1,6,"Turkish",0.000561167227833895,12,7
"485","Turkic","edilmedik",1,9,"Turkish",0.000561167227833895,4,7
"486","Turkic","masum",1,5,"Turkish",0.000561167227833895,9,7
"487","Turkic","say",1,3,"Turkish",0.000561167227833895,9,7
"488","Turkic","şlendikleri",1,11,"Turkish",0.000561167227833895,6,7
"489","Turkic","ırada",1,5,"Turkish",0.000561167227833895,8,7
"490","Turkic","hukuka",1,6,"Turkish",0.000561167227833895,5,7
"491","Turkic","öre",1,3,"Turkish",0.000561167227833895,13,7
"492","Turkic","teşkil",1,6,"Turkish",0.000561167227833895,7,7
"493","Turkic","etmeyen",1,7,"Turkish",0.000561167227833895,9,7
"494","Turkic","fiillerden",1,10,"Turkish",0.000561167227833895,6,7
"495","Turkic","ihmallerden",1,11,"Turkish",0.000561167227833895,14,7
"496","Turkic","mahkum",1,6,"Turkish",0.000561167227833895,15,7
"497","Turkic","bunun",1,5,"Turkish",0.000561167227833895,2,7
"498","Turkic","gibi",1,4,"Turkish",0.000561167227833895,6,7
"499","Turkic","suçun",1,5,"Turkish",0.000561167227833895,7,7
"500","Turkic","şlendi",1,6,"Turkish",0.000561167227833895,7,7
"501","Turkic","sırada",1,6,"Turkish",0.000561167227833895,9,7
"502","Turkic","uygulanabilecek",1,15,"Turkish",0.000561167227833895,5,7
"503","Turkic","cezadan",1,7,"Turkish",0.000561167227833895,6,7
"504","Turkic","şiddetli",1,8,"Turkish",0.000561167227833895,3,7
"505","Turkic","ceza",1,4,"Turkish",0.000561167227833895,4,7
"506","Turkic","verilemez",1,9,"Turkish",0.000561167227833895,12,7
"507","Turkic","meskeni",1,7,"Turkish",0.000561167227833895,3,7
"508","Turkic","yaz",1,3,"Turkish",0.000561167227833895,6,7
"509","Turkic","ışması",1,6,"Turkish",0.000561167227833895,5,7
"510","Turkic","hususlar",1,8,"Turkish",0.000561167227833895,6,7
"511","Turkic","karışmalara",1,11,"Turkish",0.000561167227833895,2,7
"512","Turkic","şeref",1,5,"Turkish",0.000561167227833895,2,7
"513","Turkic","şöhretine",1,9,"Turkish",0.000561167227833895,8,7
"514","Turkic","maruz",1,5,"Turkish",0.000561167227833895,6,7
"515","Turkic","ırakılamaz",1,10,"Turkish",0.000561167227833895,3,7
"516","Turkic","karışma",1,7,"Turkish",0.000561167227833895,9,7
"517","Turkic","dahilinde",1,9,"Turkish",0.000561167227833895,7,7
"518","Turkic","dola",1,4,"Turkish",0.000561167227833895,4,7
"519","Turkic","şma",1,3,"Turkish",0.000561167227833895,4,7
"520","Turkic","yerleşme",1,8,"Turkish",0.000561167227833895,9,7
"521","Turkic","kendi",1,5,"Turkish",0.000561167227833895,5,7
"522","Turkic","terketmek",1,9,"Turkish",0.000561167227833895,4,7
"523","Turkic","memleketine",1,11,"Turkish",0.000561167227833895,5,7
"524","Turkic","önmek",1,5,"Turkish",0.000561167227833895,2,7
"525","Turkic","sında",1,5,"Turkish",0.000561167227833895,3,7
"526","Turkic","memleketlerden",1,14,"Turkish",0.000561167227833895,6,7
"527","Turkic","kabulü",1,6,"Turkish",0.000561167227833895,3,7
"528","Turkic","talep",1,5,"Turkish",0.000561167227833895,9,7
"529","Turkic","memleketler",1,11,"Turkish",0.000561167227833895,3,7
"530","Turkic","muamelesi",1,9,"Turkish",0.000561167227833895,5,7
"531","Turkic","örmek",1,5,"Turkish",0.000561167227833895,4,7
"532","Turkic","adi",1,3,"Turkish",0.000561167227833895,5,7
"533","Turkic","c",1,1,"Turkish",0.000561167227833895,9,7
"534","Turkic","ürüme",1,5,"Turkish",0.000561167227833895,9,7
"535","Turkic","Birleş",1,6,"Turkish",0.000561167227833895,2,7
"536","Turkic","miş",1,3,"Turkish",0.000561167227833895,7,7
"537","Turkic","prensip",1,7,"Turkish",0.000561167227833895,5,7
"538","Turkic","amaçlarına",1,10,"Turkish",0.000561167227833895,9,7
"539","Turkic","faaliyetlere",1,12,"Turkish",0.000561167227833895,5,7
"540","Turkic","üstenit",1,7,"Turkish",0.000561167227833895,2,7
"541","Turkic","kovu",1,4,"Turkish",0.000561167227833895,4,7
"542","Turkic","şturmalar",1,9,"Turkish",0.000561167227833895,3,7
"543","Turkic","halinde",1,7,"Turkish",0.000561167227833895,7,7
"544","Turkic","ileri",1,5,"Turkish",0.000561167227833895,2,7
"545","Turkic","sürülemez",1,9,"Turkish",0.000561167227833895,8,7
"546","Turkic","uyruklu",1,7,"Turkish",0.000561167227833895,4,7
"547","Turkic","ğundan",1,6,"Turkish",0.000561167227833895,2,7
"548","Turkic","uyrukluğ",1,8,"Turkish",0.000561167227833895,12,7
"549","Turkic","unu",1,3,"Turkish",0.000561167227833895,3,7
"550","Turkic","ğiştirmek",1,9,"Turkish",0.000561167227833895,4,7
"551","Turkic","çağına",1,6,"Turkish",0.000561167227833895,7,7
"552","Turkic","varan",1,5,"Turkish",0.000561167227833895,7,7
"553","Turkic","bakı",1,4,"Turkish",0.000561167227833895,10,7
"554","Turkic","mından",1,6,"Turkish",0.000561167227833895,8,7
"555","Turkic","ısıtlamaya",1,10,"Turkish",0.000561167227833895,4,7
"556","Turkic","olmaksı",1,7,"Turkish",0.000561167227833895,6,7
"557","Turkic","zın",1,3,"Turkish",0.000561167227833895,11,7
"558","Turkic","evlenmek",1,8,"Turkish",0.000561167227833895,3,7
"559","Turkic","kurmak",1,6,"Turkish",0.000561167227833895,6,7
"560","Turkic","konusunda",1,9,"Turkish",0.000561167227833895,3,7
"561","Turkic","sü",1,2,"Turkish",0.000561167227833895,9,7
"562","Turkic","resince",1,7,"Turkish",0.000561167227833895,5,7
"563","Turkic","evliliğin",1,9,"Turkish",0.000561167227833895,2,7
"564","Turkic","sona",1,4,"Turkish",0.000561167227833895,9,7
"565","Turkic","ermesinde",1,9,"Turkish",0.000561167227833895,3,7
"566","Turkic","akdi",1,4,"Turkish",0.000561167227833895,10,7
"567","Turkic","üstakbel",1,8,"Turkish",0.000561167227833895,5,7
"568","Turkic","şlerin",1,6,"Turkish",0.000561167227833895,4,7
"569","Turkic","ızasıyla",1,8,"Turkish",0.000561167227833895,8,7
"570","Turkic","tabii",1,5,"Turkish",0.000561167227833895,10,7
"571","Turkic","unsurudur",1,9,"Turkish",0.000561167227833895,3,7
"572","Turkic","cemiyet",1,7,"Turkish",0.000561167227833895,7,7
"573","Turkic","devlet",1,6,"Turkish",0.000561167227833895,1,7
"574","Turkic","korunmak",1,8,"Turkish",0.000561167227833895,4,7
"575","Turkic","birlikte",1,8,"Turkish",0.000561167227833895,9,7
"576","Turkic","ülk",1,3,"Turkish",0.000561167227833895,2,7
"577","Turkic","sahibi",1,6,"Turkish",0.000561167227833895,6,7
"578","Turkic","lkünden",1,7,"Turkish",0.000561167227833895,7,7
"579","Turkic","vicdan",1,6,"Turkish",0.000561167227833895,4,7
"580","Turkic","kanaat",1,6,"Turkish",0.000561167227833895,6,7
"581","Turkic","değiştirmek",1,11,"Turkish",0.000561167227833895,4,7
"582","Turkic","ürriyeti",1,8,"Turkish",0.000561167227833895,2,7
"583","Turkic","dinini",1,6,"Turkish",0.000561167227833895,4,7
"584","Turkic","kanaatini",1,9,"Turkish",0.000561167227833895,5,7
"585","Turkic","topluca",1,7,"Turkish",0.000561167227833895,7,7
"586","Turkic","tatbikat",1,8,"Turkish",0.000561167227833895,6,7
"587","Turkic","ibadet",1,6,"Turkish",0.000561167227833895,7,7
"588","Turkic","ayinlerle",1,9,"Turkish",0.000561167227833895,8,8
"589","Turkic","izhar",1,5,"Turkish",0.000561167227833895,1,8
"590","Turkic","ürriyetini",1,10,"Turkish",0.000561167227833895,7,8
"591","Turkic","fikirlerini",1,11,"Turkish",0.000561167227833895,5,8
"592","Turkic","çıklamak",1,8,"Turkish",0.000561167227833895,10,8
"593","Turkic","fikirlerinden",1,13,"Turkish",0.000561167227833895,12,8
"594","Turkic","rahats",1,6,"Turkish",0.000561167227833895,5,8
"595","Turkic","edilmemek",1,9,"Turkish",0.000561167227833895,5,8
"596","Turkic","mevzubahis",1,10,"Turkish",0.000561167227833895,1,8
"597","Turkic","olmaks",1,6,"Turkish",0.000561167227833895,7,8
"598","Turkic","ızın",1,4,"Turkish",0.000561167227833895,9,8
"599","Turkic","ümat",1,4,"Turkish",0.000561167227833895,12,8
"600","Turkic","fikirleri",1,9,"Turkish",0.000561167227833895,8,8
"601","Turkic","vası",1,4,"Turkish",0.000561167227833895,5,8
"602","Turkic","ta",1,2,"Turkish",0.000561167227833895,4,8
"603","Turkic","aramak",1,6,"Turkish",0.000561167227833895,10,8
"604","Turkic","elde",1,4,"Turkish",0.000561167227833895,6,8
"605","Turkic","yaymak",1,6,"Turkish",0.000561167227833895,6,8
"606","Turkic","saldı",1,5,"Turkish",0.000561167227833895,4,8
"607","Turkic","rısız",1,5,"Turkish",0.000561167227833895,6,8
"608","Turkic","toplanma",1,8,"Turkish",0.000561167227833895,2,8
"609","Turkic","dernek",1,6,"Turkish",0.000561167227833895,7,8
"610","Turkic","kurma",1,5,"Turkish",0.000561167227833895,4,8
"611","Turkic","ılma",1,4,"Turkish",0.000561167227833895,5,8
"612","Turkic","serbestisine",1,12,"Turkish",0.000561167227833895,6,8
"613","Turkic","maliktir",1,8,"Turkish",0.000561167227833895,7,8
"614","Turkic","mensup",1,6,"Turkish",0.000561167227833895,8,8
"615","Turkic","olmaya",1,6,"Turkish",0.000561167227833895,5,8
"616","Turkic","zorlanamaz",1,10,"Turkish",0.000561167227833895,8,8
"617","Turkic","ğrudan",1,6,"Turkish",0.000561167227833895,11,8
"618","Turkic","ğruya",1,5,"Turkish",0.000561167227833895,5,8
"619","Turkic","seçilmi",1,7,"Turkish",0.000561167227833895,1,8
"620","Turkic","temsilciler",1,11,"Turkish",0.000561167227833895,6,8
"621","Turkic","vasıtasıyla",1,11,"Turkish",0.000561167227833895,8,8
"622","Turkic","şleri",1,5,"Turkish",0.000561167227833895,8,8
"623","Turkic","önetimine",1,9,"Turkish",0.000561167227833895,4,8
"624","Turkic","hizmetlerine",1,12,"Turkish",0.000561167227833895,10,8
"625","Turkic","girme",1,5,"Turkish",0.000561167227833895,6,8
"626","Turkic","halk",1,4,"Turkish",0.000561167227833895,10,8
"627","Turkic","otoritesinin",1,12,"Turkish",0.000561167227833895,3,8
"628","Turkic","esas",1,4,"Turkish",0.000561167227833895,11,8
"629","Turkic","irade",1,5,"Turkish",0.000561167227833895,3,8
"630","Turkic","gizli",1,5,"Turkish",0.000561167227833895,10,8
"631","Turkic","serbestli",1,9,"Turkish",0.000561167227833895,5,8
"632","Turkic","layacak",1,7,"Turkish",0.000561167227833895,12,8
"633","Turkic","muadil",1,6,"Turkish",0.000561167227833895,5,8
"634","Turkic","usul",1,4,"Turkish",0.000561167227833895,9,8
"635","Turkic","cereyan",1,7,"Turkish",0.000561167227833895,8,8
"636","Turkic","oy",1,2,"Turkish",0.000561167227833895,9,8
"637","Turkic","verme",1,5,"Turkish",0.000561167227833895,3,8
"638","Turkic","devri",1,5,"Turkish",0.000561167227833895,7,8
"639","Turkic","ürüst",1,5,"Turkish",0.000561167227833895,5,8
"640","Turkic","se",1,2,"Turkish",0.000561167227833895,9,8
"641","Turkic","çimlerle",1,8,"Turkish",0.000561167227833895,10,8
"642","Turkic","ifade",1,5,"Turkish",0.000561167227833895,8,8
"643","Turkic","edilir",1,6,"Turkish",0.000561167227833895,6,8
"644","Turkic","üyesi",1,5,"Turkish",0.000561167227833895,7,8
"645","Turkic","itibariyle",1,10,"Turkish",0.000561167227833895,5,8
"646","Turkic","haysiyeti",1,9,"Turkish",0.000561167227833895,8,8
"647","Turkic","geliş",1,5,"Turkish",0.000561167227833895,7,8
"648","Turkic","mesi",1,4,"Turkish",0.000561167227833895,7,8
"649","Turkic","zaruri",1,6,"Turkish",0.000561167227833895,4,8
"650","Turkic","ekonomik",1,8,"Turkish",0.000561167227833895,6,8
"651","Turkic","kü",1,2,"Turkish",0.000561167227833895,7,8
"652","Turkic","ltürel",1,6,"Turkish",0.000561167227833895,11,8
"653","Turkic","şkilatı",1,7,"Turkish",0.000561167227833895,7,8
"654","Turkic","kaynaklar",1,9,"Turkish",0.000561167227833895,9,8
"655","Turkic","ütenasip",1,8,"Turkish",0.000561167227833895,8,8
"656","Turkic","çekle",1,5,"Turkish",0.000561167227833895,2,8
"657","Turkic","ştirilmesine",1,12,"Turkish",0.000561167227833895,7,8
"658","Turkic","çalışmaya",1,9,"Turkish",0.000561167227833895,8,8
"659","Turkic","şini",1,4,"Turkish",0.000561167227833895,7,8
"660","Turkic","seçmeye",1,7,"Turkish",0.000561167227833895,4,8
"661","Turkic","şsizlikten",1,10,"Turkish",0.000561167227833895,5,8
"662","Turkic","iş",1,2,"Turkish",0.000561167227833895,4,8
"663","Turkic","lığında",1,7,"Turkish",0.000561167227833895,7,8
"664","Turkic","çalışan",1,7,"Turkish",0.000561167227833895,6,8
"665","Turkic","kimsenin",1,8,"Turkish",0.000561167227833895,7,9
"666","Turkic","ailesine",1,8,"Turkish",0.000561167227833895,6,9
"667","Turkic","insanlı",1,7,"Turkish",0.000561167227833895,6,9
"668","Turkic","haysiyetine",1,11,"Turkish",0.000561167227833895,6,9
"669","Turkic","yaşayış",1,7,"Turkish",0.000561167227833895,11,9
"670","Turkic","sağlayan",1,8,"Turkish",0.000561167227833895,4,9
"671","Turkic","gerekirse",1,9,"Turkish",0.000561167227833895,8,9
"672","Turkic","rlü",1,3,"Turkish",0.000561167227833895,5,9
"673","Turkic","koruma",1,6,"Turkish",0.000561167227833895,8,9
"674","Turkic","vas",1,3,"Turkish",0.000561167227833895,8,9
"675","Turkic","ıtalarıyla",1,10,"Turkish",0.000561167227833895,3,9
"676","Turkic","tamamlanan",1,10,"Turkish",0.000561167227833895,5,9
"677","Turkic","menfaatlerinin",1,14,"Turkish",0.000561167227833895,10,9
"678","Turkic","korunmasi",1,9,"Turkish",0.000561167227833895,9,9
"679","Turkic","sendikalar",1,10,"Turkish",0.000561167227833895,4,9
"680","Turkic","katılmaya",1,9,"Turkish",0.000561167227833895,9,9
"681","Turkic","dinlenmeye",1,10,"Turkish",0.000561167227833895,8,9
"682","Turkic","ğlenmeye",1,8,"Turkish",0.000561167227833895,7,9
"683","Turkic","bilhassa",1,8,"Turkish",0.000561167227833895,3,9
"684","Turkic","ddetinin",1,8,"Turkish",0.000561167227833895,15,9
"685","Turkic","makul",1,5,"Turkish",0.000561167227833895,6,9
"686","Turkic","sınırland",1,9,"Turkish",0.000561167227833895,3,9
"687","Turkic","ırılmas",1,7,"Turkish",0.000561167227833895,10,9
"688","Turkic","muayyen",1,7,"Turkish",0.000561167227833895,2,9
"689","Turkic","devrelerde",1,10,"Turkish",0.000561167227833895,4,9
"690","Turkic","ücretli",1,7,"Turkish",0.000561167227833895,6,9
"691","Turkic","tatillere",1,9,"Turkish",0.000561167227833895,5,9
"692","Turkic","kendisi",1,7,"Turkish",0.000561167227833895,2,9
"693","Turkic","yiyecek",1,7,"Turkish",0.000561167227833895,6,9
"694","Turkic","giyim",1,5,"Turkish",0.000561167227833895,4,9
"695","Turkic","mesken",1,6,"Turkish",0.000561167227833895,8,9
"696","Turkic","ıbbi",1,4,"Turkish",0.000561167227833895,1,9
"697","Turkic","bakım",1,5,"Turkish",0.000561167227833895,5,9
"698","Turkic","hizmetler",1,9,"Turkish",0.000561167227833895,2,9
"699","Turkic","üzere",1,5,"Turkish",0.000561167227833895,11,9
"700","Turkic","sa",1,2,"Turkish",0.000561167227833895,2,9
"701","Turkic","ğlığı",1,5,"Turkish",0.000561167227833895,5,9
"702","Turkic","temin",1,5,"Turkish",0.000561167227833895,11,9
"703","Turkic","seviyesine",1,10,"Turkish",0.000561167227833895,3,9
"704","Turkic","şsizlik",1,7,"Turkish",0.000561167227833895,12,9
"705","Turkic","hastal",1,6,"Turkish",0.000561167227833895,3,9
"706","Turkic","sakatl",1,6,"Turkish",0.000561167227833895,2,9
"707","Turkic","dulluk",1,6,"Turkish",0.000561167227833895,9,9
"708","Turkic","ihtiyarl",1,8,"Turkish",0.000561167227833895,6,9
"709","Turkic","ge",1,2,"Turkish",0.000561167227833895,2,9
"710","Turkic","çim",1,3,"Turkish",0.000561167227833895,8,9
"711","Turkic","imk",1,3,"Turkish",0.000561167227833895,4,9
"712","Turkic","ânlarından",1,10,"Turkish",0.000561167227833895,7,9
"713","Turkic","ırakacak",1,8,"Turkish",0.000561167227833895,6,9
"714","Turkic","diğer",1,5,"Turkish",0.000561167227833895,4,9
"715","Turkic","hallerde",1,8,"Turkish",0.000561167227833895,5,9
"716","Turkic","çocuk",1,5,"Turkish",0.000561167227833895,5,9
"717","Turkic","ihtimam",1,7,"Turkish",0.000561167227833895,10,9
"718","Turkic","yard",1,4,"Turkish",0.000561167227833895,3,9
"719","Turkic","ım",1,2,"Turkish",0.000561167227833895,2,9
"720","Turkic","görmek",1,6,"Turkish",0.000561167227833895,5,9
"721","Turkic","Bü",1,2,"Turkish",0.000561167227833895,2,9
"722","Turkic","tün",1,3,"Turkish",0.000561167227833895,11,9
"723","Turkic","ğsunlar",1,7,"Turkish",0.000561167227833895,4,9
"724","Turkic","ayn",1,3,"Turkish",0.000561167227833895,9,9
"725","Turkic","korunmadan",1,10,"Turkish",0.000561167227833895,3,10
"726","Turkic","faydalan",1,8,"Turkish",0.000561167227833895,1,10
"727","Turkic","ırlar",1,5,"Turkish",0.000561167227833895,7,10
"728","Turkic","olmazsa",1,7,"Turkish",0.000561167227833895,7,10
"729","Turkic","ilk",1,3,"Turkish",0.000561167227833895,2,10
"730","Turkic","safhalar",1,8,"Turkish",0.000561167227833895,5,10
"731","Turkic","paras",1,5,"Turkish",0.000561167227833895,8,10
"732","Turkic","ızdır",1,5,"Turkish",0.000561167227833895,10,10
"733","Turkic","i̇lk",1,4,"Turkish",0.000561167227833895,13,10
"734","Turkic","mecburidir",1,10,"Turkish",0.000561167227833895,9,10
"735","Turkic","Teknik",1,6,"Turkish",0.000561167227833895,2,10
"736","Turkic","mesleki",1,7,"Turkish",0.000561167227833895,5,10
"737","Turkic","öğretimden",1,10,"Turkish",0.000561167227833895,6,10
"738","Turkic","edebilmelidir",1,13,"Turkish",0.000561167227833895,5,10
"739","Turkic","liyakatlerine",1,13,"Turkish",0.000561167227833895,7,10
"740","Turkic","göre",1,4,"Turkish",0.000561167227833895,4,10
"741","Turkic","herkese",1,7,"Turkish",0.000561167227833895,5,10
"742","Turkic","olmal",1,5,"Turkish",0.000561167227833895,5,10
"743","Turkic","şmesini",1,7,"Turkish",0.000561167227833895,9,10
"744","Turkic","hürriyetlerine",1,14,"Turkish",0.000561167227833895,7,10
"745","Turkic","kuvvetlenmesini",1,15,"Turkish",0.000561167227833895,4,10
"746","Turkic","hedef",1,5,"Turkish",0.000561167227833895,5,10
"747","Turkic","almal",1,5,"Turkish",0.000561167227833895,5,10
"748","Turkic","gruplar",1,7,"Turkish",0.000561167227833895,13,10
"749","Turkic","anlay",1,5,"Turkish",0.000561167227833895,6,10
"750","Turkic","hoşgörü",1,7,"Turkish",0.000561167227833895,3,10
"751","Turkic","dostlu",1,6,"Turkish",0.000561167227833895,4,10
"752","Turkic","etmeli",1,6,"Turkish",0.000561167227833895,7,10
"753","Turkic","bar",1,3,"Turkish",0.000561167227833895,8,10
"754","Turkic","ışın",1,4,"Turkish",0.000561167227833895,5,10
"755","Turkic","idamesi",1,7,"Turkish",0.000561167227833895,14,10
"756","Turkic","yolundaki",1,9,"Turkish",0.000561167227833895,9,10
"757","Turkic","çalışmalar",1,10,"Turkish",0.000561167227833895,9,10
"758","Turkic","geliştirmelidir",1,15,"Turkish",0.000561167227833895,7,10
"759","Turkic","baba",1,4,"Turkish",0.000561167227833895,14,10
"760","Turkic","verilecek",1,9,"Turkish",0.000561167227833895,5,10
"761","Turkic","ğitim",1,5,"Turkish",0.000561167227833895,2,10
"762","Turkic","rünü",1,4,"Turkish",0.000561167227833895,5,10
"763","Turkic","seçmek",1,6,"Turkish",0.000561167227833895,4,11
"764","Turkic","öncelikle",1,9,"Turkish",0.000561167227833895,5,11
"765","Turkic","haizdirler",1,10,"Turkish",0.000561167227833895,5,11
"766","Turkic","ğun",1,3,"Turkish",0.000561167227833895,7,11
"767","Turkic","kültürel",1,8,"Turkish",0.000561167227833895,5,11
"768","Turkic","faaliyetine",1,11,"Turkish",0.000561167227833895,10,11
"769","Turkic","üzel",1,4,"Turkish",0.000561167227833895,7,11
"770","Turkic","sanatlar",1,8,"Turkish",0.000561167227833895,5,11
"771","Turkic","tatmak",1,6,"Turkish",0.000561167227833895,6,11
"772","Turkic","ilim",1,4,"Turkish",0.000561167227833895,14,11
"773","Turkic","sahas",1,5,"Turkish",0.000561167227833895,11,11
"774","Turkic","ilerleyi",1,8,"Turkish",0.000561167227833895,6,11
"775","Turkic","iştirak",1,7,"Turkish",0.000561167227833895,9,11
